"","V1"
"聊的",1
"聊聊",1
"聊起",1
"聖文",1
"聖誕",1
"聚力",1
"聚在",1
"聚她",1
"聚好",1
"聚集",1
"聞一",1
"聞內",1
"聞夫",1
"聞女",1
"聞是",1
"聞曾",1
"聞標",1
"聞等",1
"聞負",1
"聞連",1
"聯合",1
"聯繫",1
"聯誼",1
"聲下",1
"聲多",1
"聲想",1
"聲都",1
"聲音",1
"聲響",1
"聲點",1
"職一",1
"職主",1
"職也",1
"職包",1
"職可",1
"職存",1
"職帶",1
"職或",1
"職操",1
"職目",1
"職稱",1
"職記",1
"聽不",1
"聽以",1
"聽但",1
"聽別",1
"聽各",1
"聽孩",1
"聽完",1
"聽建",1
"聽得",1
"聽我",1
"聽父",1
"聽爸",1
"聽看",1
"聽聽",1
"聽著",1
"聽許",1
"聽進",1
"聽過",1
"聽都",1
"肅的",1
"肉有",1
"肖子",1
"肖我",1
"肚皮",1
"肛門",1
"肝爆",1
"肝膽",1
"股票",1
"股這",1
"股還",1
"肢體",1
"肥不",1
"肥但",1
"肥再",1
"肥減",1
"肥阿",1
"肩膀",1
"肪不",1
"肪很",1
"肪怎",1
"肪是",1
"肪流",1
"肪肥",1
"肪讓",1
"肪離",1
"肯我",1
"肯結",1
"肯花",1
"育不",1
"育也",1
"育任",1
"育來",1
"育像",1
"育品",1
"育問",1
"育因",1
"育小",1
"育年",1
"育我",1
"育時",1
"育標",1
"育水",1
"育消",1
"育課",1
"育資",1
"育足",1
"育跟",1
"育首",1
"胃裡",1
"背在",1
"背景",1
"背痛",1
"背的",1
"背那",1
"胎6",1
"胎去",1
"胎就",1
"胎這",1
"胎高",1
"胖f",1
"胖我",1
"胖是",1
"胖生",1
"胞也",1
"胞去",1
"胞的",1
"胸去",1
"胸如",1
"能一",1
"能付",1
"能以",1
"能健",1
"能全",1
"能再",1
"能最",1
"能包",1
"能可",1
"能吧",1
"能單",1
"能因",1
"能多",1
"能寵",1
"能將",1
"能導",1
"能就",1
"能常",1
"能年",1
"能幹",1
"能從",1
"能怎",1
"能感",1
"能戀",1
"能成",1
"能才",1
"能承",1
"能抱",1
"能指",1
"能摸",1
"能整",1
"能斷",1
"能更",1
"能每",1
"能比",1
"能毫",1
"能溝",1
"能爽",1
"能理",1
"能環",1
"能發",1
"能相",1
"能真",1
"能祝",1
"能租",1
"能稍",1
"能穩",1
"能突",1
"能算",1
"能組",1
"能結",1
"能能",1
"能被",1
"能襯",1
"能要",1
"能覺",1
"能認",1
"能讀",1
"能貓",1
"能買",1
"能超",1
"能輕",1
"能遇",1
"能過",1
"能達",1
"能選",1
"能邁",1
"能都",1
"能錯",1
"能開",1
"能隨",1
"能靠",1
"能顧",1
"能養",1
"能體",1
"脂我",1
"脂補",1
"脆回",1
"脆在",1
"脈一",1
"脈跟",1
"脫尿",1
"脫褲",1
"脹所",1
"腦力",1
"腦勺",1
"腦我",1
"腦擠",1
"腦的",1
"腦裡",1
"腫我",1
"腰他",1
"腰帶",1
"腰的",1
"腰除",1
"腳撞",1
"腳的",1
"腹或",1
"腹費",1
"膀上",1
"膠湯",1
"膨脹",1
"膽亦",1
"臂照",1
"臉困",1
"臉婆",1
"臉慢",1
"臉用",1
"臉真",1
"臉等",1
"臉色",1
"臉轉",1
"臨時",1
"自R",1
"自不",1
"自主",1
"自以",1
"自動",1
"自古",1
"自在",1
"自學",1
"自尊",1
"自幾",1
"自怨",1
"自戀",1
"自拔",1
"自於",1
"自有",1
"自知",1
"自立",1
"自艾",1
"自覺",1
"自長",1
"自願",1
"自顧",1
"臭味",1
"至4",1
"至一",1
"至不",1
"至以",1
"至去",1
"至在",1
"至就",1
"至常",1
"至怪",1
"至感",1
"至捐",1
"至時",1
"至會",1
"至此",1
"至死",1
"至沒",1
"至環",1
"至親",1
"至覺",1
"至說",1
"至隔",1
"至韓",1
"致他",1
"致孩",1
"致小",1
"致犧",1
"致轉",1
"致這",1
"臺北",1
"臺大",1
"舅舅",1
"舅輩",1
"與不",1
"與人",1
"與別",1
"與後",1
"與我",1
"與房",1
"與未",1
"與淘",1
"與準",1
"與笑",1
"與老",1
"與規",1
"與親",1
"與還",1
"與關",1
"與願",1
"與魔",1
"興中",1
"興延",1
"興敦",1
"興明",1
"舉中",1
"舉個",1
"舉出",1
"舉手",1
"舉結",1
"舉起",1
"舊了",1
"舊傷",1
"舊討",1
"舒坦",1
"舞會",1
"般交",1
"般寵",1
"般普",1
"般朋",1
"般神",1
"般走",1
"般遼",1
"船但",1
"良的",1
"良示",1
"良緣",1
"艱難",1
"色內",1
"色列",1
"色叫",1
"色看",1
"艾永",1
"花４",1
"花5",1
"花五",1
"花個",1
"花十",1
"花占",1
"花嗎",1
"花太",1
"花完",1
"花很",1
"花心",1
"花掉",1
"花當",1
"花的",1
"花立",1
"花這",1
"花運",1
"花長",1
"若4",1
"若你",1
"若妳",1
"若家",1
"若沒",1
"若被",1
"苦，",1
"苦3",1
"苦Q",1
"苦且",1
"苦也",1
"苦以",1
"苦但",1
"苦像",1
"苦向",1
"苦吧",1
"苦呵",1
"苦和",1
"苦嗎",1
"苦堪",1
"苦她",1
"苦媳",1
"苦宣",1
"苦尤",1
"苦就",1
"苦幾",1
"苦很",1
"苦感",1
"苦憑",1
"苦所",1
"苦才",1
"苦是",1
"苦有",1
"苦毒",1
"苦求",1
"苦生",1
"苦痛",1
"苦第",1
"苦給",1
"苦羅",1
"苦自",1
"苦那",1
"英主",1
"英國",1
"英語",1
"范瑋",1
"茶做",1
"茶然",1
"草原",1
"草都",1
"荷爾",1
"荷葉",1
"莉也",1
"莓對",1
"莘學",1
"莘莘",1
"莫這",1
"菁英",1
"菊花",1
"華介",1
"華超",1
"華麗",1
"菲的",1
"菸我",1
"著2",1
"著下",1
"著假",1
"著光",1
"著再",1
"著受",1
"著只",1
"著各",1
"著唸",1
"著回",1
"著在",1
"著媽",1
"著嬰",1
"著孩",1
"著完",1
"著寶",1
"著對",1
"著小",1
"著很",1
"著急",1
"著拖",1
"著捷",1
"著有",1
"著朋",1
"著未",1
"著歲",1
"著比",1
"著沒",1
"著滿",1
"著為",1
"著無",1
"著爺",1
"著珍",1
"著男",1
"著的",1
"著社",1
"著笑",1
"著結",1
"著美",1
"著老",1
"著臉",1
"著荷",1
"著莘",1
"著要",1
"著覺",1
"著說",1
"著請",1
"著買",1
"著跑",1
"著逍",1
"著逼",1
"著那",1
"著養",1
"著骰",1
"落居",1
"落練",1
"落髮",1
"葉邊",1
"葉酸",1
"葉黃",1
"董說",1
"葩愛",1
"蒂固",1
"蒙不",1
"蒙的",1
"蓄意",1
"蔚為",1
"蔭有",1
"薄年",1
"薇閣",1
"薦可",1
"薪2",1
"薪但",1
"薪嬌",1
"薪家",1
"薪將",1
"薪差",1
"薪廢",1
"薪未",1
"薪沒",1
"薪總",1
"薪階",1
"薯塊",1
"藏南",1
"藝人",1
"藝什",1
"藝術",1
"藝費",1
"藥自",1
"藯自",1
"虐下",1
"虐兒",1
"虐待",1
"虐我",1
"虐而",1
"虐阿",1
"處久",1
"處亂",1
"處但",1
"處借",1
"處像",1
"處在",1
"處境",1
"處女",1
"處帶",1
"處幫",1
"處我",1
"處新",1
"處於",1
"處根",1
"處的",1
"處碰",1
"處結",1
"處處",1
"處說",1
"處誰",1
"處課",1
"處關",1
"虛E",1
"虛的",1
"虞如",1
"虞會",1
"虞真",1
"虞還",1
"號以",1
"號稱",1
"虧待",1
"虫只",1
"虫的",1
"蛇8",1
"蛇又",1
"蛋不",1
"蛋蛋",1
"蛋都",1
"蛋餅",1
"蜉蝣",1
"蜜約",1
"蝣壽",1
"融化",1
"融海",1
"蟲水",1
"蠻佩",1
"蠻可",1
"蠻喜",1
"蠻快",1
"蠻皮",1
"蠻自",1
"蠻花",1
"血和",1
"血統",1
"血緣",1
"行。",1
"行人",1
"行他",1
"行最",1
"行副",1
"行商",1
"行啊",1
"行垮",1
"行婚",1
"行小",1
"行就",1
"行帶",1
"行必",1
"行快",1
"行性",1
"行我",1
"行抱",1
"行而",1
"行起",1
"行跟",1
"行阿",1
"衍哼",1
"衍後",1
"術只",1
"術天",1
"術所",1
"街洋",1
"街的",1
"街頭",1
"衛兵",1
"衝刺",1
"衝動",1
"衝所",1
"衝突",1
"衝第",1
"衡你",1
"衡量",1
"衡點",1
"衣住",1
"衣物",1
"衣著",1
"衣褲",1
"表你",1
"表剛",1
"表姐",1
"表就",1
"表明",1
"表現",1
"表生",1
"表的",1
"衫穿",1
"被上",1
"被亂",1
"被佔",1
"被侵",1
"被傳",1
"被傷",1
"被兔",1
"被刁",1
"被別",1
"被同",1
"被單",1
"被媽",1
"被底",1
"被影",1
"被感",1
"被扣",1
"被拖",1
"被換",1
"被撐",1
"被改",1
"被旁",1
"被桶",1
"被父",1
"被狗",1
"被男",1
"被瞧",1
"被耽",1
"被詛",1
"被說",1
"被軟",1
"被輸",1
"被迫",1
"被送",1
"被這",1
"被選",1
"被錢",1
"被長",1
"被阿",1
"裁武",1
"裂很",1
"裕人",1
"裕今",1
"裕很",1
"裕有",1
"裕變",1
"裘莉",1
"補一",1
"補他",1
"補充",1
"補夫",1
"補她",1
"補婚",1
"補學",1
"補顏",1
"裝個",1
"裝備",1
"裝品",1
"裝病",1
"裝置",1
"裡不",1
"裡最",1
"裡冰",1
"裡吃",1
"裡多",1
"裡如",1
"裡完",1
"裡得",1
"裡房",1
"裡找",1
"裡擺",1
"裡會",1
"裡氣",1
"裡為",1
"裡環",1
"裡用",1
"裡看",1
"裡算",1
"裡資",1
"裡起",1
"裡這",1
"裡那",1
"裡非",1
"裡養",1
"製出",1
"製努",1
"製我",1
"複只",1
"複感",1
"複我",1
"褲三",1
"褲呢",1
"褲喔",1
"褲已",1
"褲是",1
"褲班",1
"褲總",1
"褲而",1
"褲腰",1
"褲週",1
"褲頭",1
"襯托",1
"襯衫",1
"襲了",1
"襲富",1
"襲有",1
"襲的",1
"西不",1
"西也",1
"西但",1
"西偶",1
"西其",1
"西可",1
"西存",1
"西很",1
"西有",1
"西沒",1
"西為",1
"西第",1
"西自",1
"西舉",1
"西藏",1
"西那",1
"要5",1
"要下",1
"要五",1
"要人",1
"要伴",1
"要但",1
"要個",1
"要借",1
"要偉",1
"要全",1
"要兩",1
"要分",1
"要到",1
"要十",1
"要千",1
"要即",1
"要叫",1
"要合",1
"要吧",1
"要吵",1
"要和",1
"要哄",1
"要喝",1
"要喪",1
"要回",1
"要在",1
"要坐",1
"要堅",1
"要女",1
"要她",1
"要好",1
"要婚",1
"要婦",1
"要孩",1
"要家",1
"要富",1
"要工",1
"要幾",1
"要弄",1
"要得",1
"要從",1
"要快",1
"要扛",1
"要抓",1
"要抱",1
"要抹",1
"要拯",1
"要接",1
"要撿",1
"要擠",1
"要擦",1
"要擺",1
"要收",1
"要放",1
"要教",1
"要早",1
"要時",1
"要更",1
"要朋",1
"要未",1
"要本",1
"要條",1
"要業",1
"要檢",1
"要歸",1
"要死",1
"要每",1
"要注",1
"要清",1
"要滅",1
"要無",1
"要甘",1
"要甚",1
"要用",1
"要直",1
"要真",1
"要確",1
"要社",1
"要節",1
"要算",1
"要約",1
"要素",1
"要維",1
"要繳",1
"要罵",1
"要老",1
"要職",1
"要補",1
"要複",1
"要解",1
"要讀",1
"要質",1
"要賺",1
"要超",1
"要身",1
"要輪",1
"要追",1
"要退",1
"要送",1
"要達",1
"要選",1
"要重",1
"要雙",1
"要靠",1
"要高",1
"要鳥",1
"覆聽",1
"見c",1
"見其",1
"見到",1
"見多",1
"見就",1
"見弟",1
"見後",1
"見招",1
"見杯",1
"見甚",1
"見的",1
"見諒",1
"見證",1
"見迪",1
"見遇",1
"見過",1
"見鬼",1
"規定",1
"規律",1
"規矩",1
"親也",1
"親仍",1
"親估",1
"親但",1
"親做",1
"親可",1
"親子",1
"親家",1
"親很",1
"親我",1
"親或",1
"親把",1
"親是",1
"親朋",1
"親無",1
"親節",1
"親給",1
"親請",1
"親還",1
"親養",1
"覺了",1
"覺五",1
"覺人",1
"覺他",1
"覺傻",1
"覺兩",1
"覺前",1
"覺又",1
"覺可",1
"覺和",1
"覺啊",1
"覺單",1
"覺嗅",1
"覺在",1
"覺她",1
"覺完",1
"覺對",1
"覺小",1
"覺已",1
"覺心",1
"覺想",1
"覺我",1
"覺所",1
"覺是",1
"覺時",1
"覺有",1
"覺根",1
"覺的",1
"覺真",1
"覺睡",1
"覺視",1
"覺簡",1
"覺結",1
"覺若",1
"覺跟",1
"覺那",1
"覺都",1
"覺醒",1
"覽瑞",1
"觀上",1
"觀他",1
"觀例",1
"觀像",1
"觀只",1
"觀好",1
"觀就",1
"觀已",1
"觀我",1
"觀或",1
"觀是",1
"觀正",1
"觀發",1
"觀的",1
"觀者",1
"觀這",1
"角度",1
"角色",1
"角落",1
"角要",1
"解他",1
"解如",1
"解怎",1
"解放",1
"解有",1
"解生",1
"解的",1
"解社",1
"解褲",1
"解話",1
"觸女",1
"觸沙",1
"觸的",1
"觸碰",1
"言，",1
"言之",1
"言以",1
"言就",1
"言感",1
"言有",1
"言生",1
"言真",1
"言第",1
"言跳",1
"言輕",1
"言閒",1
"計中",1
"計劃",1
"計大",1
"計學",1
"計推",1
"計時",1
"計比",1
"計的",1
"計讓",1
"計較",1
"計養",1
"訊一",1
"訊完",1
"訊發",1
"討人",1
"討好",1
"討愛",1
"討自",1
"訓練",1
"託不",1
"託付",1
"託別",1
"託去",1
"託就",1
"託有",1
"託生",1
"託能",1
"記帶",1
"記結",1
"記警",1
"記錄",1
"訥小",1
"訪固",1
"設共",1
"設大",1
"設完",1
"設定",1
"設平",1
"設年",1
"設施",1
"設經",1
"設計",1
"許不",1
"許到",1
"許只",1
"許換",1
"許的",1
"許社",1
"許結",1
"許能",1
"訴他",1
"訴小",1
"訴我",1
"訴求",1
"訴自",1
"診吃",1
"註其",1
"註著",1
"証變",1
"詐騙",1
"評價",1
"評只",1
"評如",1
"詛咒",1
"詢問",1
"試不",1
"試是",1
"試算",1
"試過",1
"話一",1
"話也",1
"話了",1
"話你",1
"話再",1
"話最",1
"話各",1
"話嘛",1
"話因",1
"話大",1
"話太",1
"話她",1
"話好",1
"話心",1
"話感",1
"話把",1
"話挺",1
"話更",1
"話板",1
"話看",1
"話真",1
"話結",1
"話自",1
"話要",1
"話語",1
"話說",1
"話誰",1
"話買",1
"該8",1
"該P",1
"該不",1
"該也",1
"該交",1
"該你",1
"該哄",1
"該問",1
"該學",1
"該屈",1
"該幾",1
"該很",1
"該承",1
"該抱",1
"該撐",1
"該早",1
"該死",1
"該沒",1
"該結",1
"該自",1
"該至",1
"該誰",1
"該遠",1
"該陪",1
"該非",1
"該養",1
"詳細",1
"誇他",1
"誇張",1
"認知",1
"認那",1
"誓承",1
"誕下",1
"誕節",1
"誘不",1
"語教",1
"語權",1
"語的",1
"誤會",1
"誤現",1
"誤誰",1
"說一",1
"說主",1
"說人",1
"說什",1
"說以",1
"說但",1
"說假",1
"說其",1
"說努",1
"說同",1
"說啊",1
"說啦",1
"說在",1
"說壓",1
"說多",1
"說大",1
"說夫",1
"說好",1
"說妳",1
"說它",1
"說宴",1
"說帶",1
"說年",1
"說弟",1
"說怎",1
"說應",1
"說排",1
"說會",1
"說有",1
"說死",1
"說沒",1
"說為",1
"說環",1
"說甚",1
"說白",1
"說睡",1
"說穿",1
"說結",1
"說絕",1
"說著",1
"說試",1
"說請",1
"說跟",1
"說辛",1
"說連",1
"說道",1
"說選",1
"說都",1
"說金",1
"說非",1
"誰來",1
"誰只",1
"誰就",1
"誰時",1
"誰有",1
"誰照",1
"誰耽",1
"誰陪",1
"課不",1
"課以",1
"課根",1
"課業",1
"課的",1
"課題",1
"誼相",1
"調但",1
"調劑",1
"調完",1
"調派",1
"調皮",1
"調脾",1
"調製",1
"調要",1
"調跟",1
"調這",1
"談一",1
"談什",1
"談到",1
"談小",1
"談這",1
"談過",1
"請1",1
"請2",1
"請一",1
"請人",1
"請個",1
"請傭",1
"請到",1
"請太",1
"請好",1
"請客",1
"請有",1
"請注",1
"請滿",1
"請病",1
"請育",1
"請自",1
"請菲",1
"請見",1
"請辭",1
"諒會",1
"論，",1
"論不",1
"論之",1
"論也",1
"論你",1
"論其",1
"論定",1
"論就",1
"論很",1
"論怪",1
"論男",1
"論自",1
"論著",1
"論訪",1
"論調",1
"論這",1
"諮商",1
"諷刺",1
"諷反",1
"諷她",1
"諷當",1
"諸多",1
"諾接",1
"謂家",1
"謂尤",1
"謂長",1
"講一",1
"講不",1
"講中",1
"講了",1
"講嚴",1
"講完",1
"講得",1
"講懷",1
"講拉",1
"講故",1
"講清",1
"講甚",1
"講生",1
"講用",1
"講結",1
"講經",1
"講說",1
"講這",1
"講過",1
"講點",1
"謝之",1
"謝你",1
"謝所",1
"謝為",1
"謝老",1
"謳歌",1
"證下",1
"證我",1
"證會",1
"證自",1
"識一",1
"識不",1
"識但",1
"識媽",1
"識明",1
"識未",1
"識漸",1
"識當",1
"識魔",1
"警告",1
"警察",1
"議延",1
"議我",1
"議沒",1
"議要",1
"議題",1
"議高",1
"護上",1
"護不",1
"護你",1
"護六",1
"護太",1
"護懷",1
"護機",1
"護病",1
"護跟",1
"護錢",1
"護雙",1
"讀個",1
"讀到",1
"讀國",1
"讀大",1
"讀得",1
"讀心",1
"讀泡",1
"讀漳",1
"讀的",1
"讀薇",1
"讀養",1
"變。",1
"變6",1
"變了",1
"變他",1
"變分",1
"變化",1
"變原",1
"變只",1
"變媽",1
"變寬",1
"變差",1
"變廢",1
"變心",1
"變我",1
"變有",1
"變枯",1
"變淡",1
"變現",1
"變的",1
"變窮",1
"變細",1
"變臉",1
"變鬆",1
"讓s",1
"讓下",1
"讓兒",1
"讓全",1
"讓別",1
"讓地",1
"讓婚",1
"讓座",1
"讓或",1
"讓父",1
"讓爺",1
"讓生",1
"讓社",1
"讓給",1
"讓脂",1
"讓路",1
"讓青",1
"谷最",1
"豈不",1
"豐的",1
"象<",1
"象Q",1
"象不",1
"象之",1
"象又",1
"象啊",1
"象啦",1
"象她",1
"象後",1
"象忽",1
"象早",1
"象有",1
"象沒",1
"象滿",1
"象男",1
"象結",1
"象這",1
"象那",1
"象都",1
"豪恐",1
"豪爽",1
"豪車",1
"豬開",1
"豬隊",1
"貌，",1
"貌你",1
"貌來",1
"貌可",1
"貌性",1
"貌普",1
"貌比",1
"貌瞬",1
"貓你",1
"貓啊",1
"貓小",1
"貓或",1
"貓煮",1
"貓狗",1
"貓生",1
"貓貓",1
"貓還",1
"貝回",1
"貝養",1
"負債",1
"負起",1
"財全",1
"財方",1
"財規",1
"財運",1
"貢丸",1
"貧困",1
"貨一",1
"貨不",1
"貨公",1
"貨只",1
"貨嗎",1
"貨膨",1
"貪嗔",1
"貪心",1
"貪生",1
"責你",1
"責最",1
"責喜",1
"責太",1
"責好",1
"責恢",1
"責我",1
"責要",1
"責願",1
"貴了",1
"貴人",1
"貴今",1
"貴在",1
"貴如",1
"貴婦",1
"貴族",1
"貴欸",1
"貴當",1
"貴經",1
"貴而",1
"買3",1
"買8",1
"買些",1
"買到",1
"買化",1
"買台",1
"買各",1
"買太",1
"買好",1
"買如",1
"買家",1
"買得",1
"買掃",1
"買新",1
"買早",1
"買是",1
"買更",1
"買第",1
"買豪",1
"買超",1
"買這",1
"買間",1
"買雙",1
"買雞",1
"買鞋",1
"貸一",1
"貸兒",1
"貸再",1
"貸剩",1
"貸才",1
"貸本",1
"貸養",1
"費1",1
"費5",1
"費e",1
"費一",1
"費之",1
"費也",1
"費他",1
"費但",1
"費保",1
"費做",1
"費力",1
"費只",1
"費因",1
"費對",1
"費後",1
"費我",1
"費房",1
"費教",1
"費是",1
"費檢",1
"費止",1
"費無",1
"費父",1
"費等",1
"費而",1
"費被",1
"費裡",1
"費試",1
"費買",1
"費貼",1
"費輔",1
"費錢",1
"費項",1
"費養",1
"費驚",1
"貼h",1
"貼上",1
"貼個",1
"貼再",1
"貼布",1
"貼心",1
"貼托",1
"貼的",1
"貼都",1
"賀爾",1
"資中",1
"資助",1
"資女",1
"資旅",1
"資機",1
"資比",1
"資移",1
"資給",1
"資買",1
"資質",1
"資養",1
"賓士",1
"賠了",1
"賠個",1
"賠償",1
"賠為",1
"賠這",1
"賦往",1
"質a",1
"質d",1
"質j",1
"質m",1
"質Q",1
"質下",1
"質並",1
"質了",1
"質來",1
"質光",1
"質其",1
"質分",1
"質另",1
"質問",1
"質基",1
"質多",1
"質怎",1
"質改",1
"質既",1
"質是",1
"質普",1
"質更",1
"質有",1
"質欲",1
"質疑",1
"質越",1
"質造",1
"質那",1
"質點",1
"賭氣",1
"賭照",1
"賭現",1
"賺5",1
"賺一",1
"賺五",1
"賺到",1
"賺回",1
"賺多",1
"賺就",1
"賺怪",1
"賺所",1
"賺生",1
"購屋",1
"購買",1
"賽拿",1
"賽清",1
"賽的",1
"賽跑",1
"贈同",1
"贏了",1
"走一",1
"走上",1
"走了",1
"走什",1
"走他",1
"走來",1
"走動",1
"走向",1
"走在",1
"走完",1
"走對",1
"走散",1
"走樣",1
"走窮",1
"走肯",1
"走鐘",1
"走音",1
"起2",1
"起7",1
"起住",1
"起你",1
"起做",1
"起去",1
"起只",1
"起可",1
"起吃",1
"起喝",1
"起女",1
"起好",1
"起少",1
"起度",1
"起後",1
"起復",1
"起成",1
"起我",1
"起手",1
"起探",1
"起沒",1
"起爛",1
"起生",1
"起產",1
"起畫",1
"起的",1
"起目",1
"起看",1
"起組",1
"起經",1
"起職",1
"起薪",1
"起衝",1
"起身",1
"起躺",1
"起車",1
"起頭",1
"起高",1
"趁你",1
"趁她",1
"趁感",1
"超一",1
"超不",1
"超噴",1
"超想",1
"超愛",1
"超慘",1
"超棒",1
"超爽",1
"超疼",1
"超羨",1
"超自",1
"超討",1
"超跑",1
"越低",1
"越別",1
"越南",1
"越受",1
"越問",1
"越好",1
"越條",1
"越洋",1
"越深",1
"越生",1
"越發",1
"越的",1
"越美",1
"越誇",1
"越重",1
"趣並",1
"趣就",1
"趣等",1
"趣那",1
"趨嚴",1
"趨近",1
"足以",1
"足你",1
"足像",1
"足全",1
"足多",1
"足女",1
"足好",1
"足如",1
"足是",1
"足珍",1
"足球",1
"足的",1
"足老",1
"足與",1
"足謳",1
"跌下",1
"跑一",1
"跑了",1
"跑去",1
"跑只",1
"跑的",1
"跑買",1
"跑那",1
"跑醫",1
"跑鞋",1
"距了",1
"距同",1
"距貧",1
"跟C",1
"跟G",1
"跟三",1
"跟上",1
"跟不",1
"跟交",1
"跟個",1
"跟儀",1
"跟先",1
"跟公",1
"跟其",1
"跟努",1
"跟原",1
"跟去",1
"跟吸",1
"跟喜",1
"跟國",1
"跟在",1
"跟女",1
"跟妳",1
"跟存",1
"跟幻",1
"跟弟",1
"跟強",1
"跟快",1
"跟愛",1
"跟找",1
"跟昇",1
"跟欲",1
"跟沒",1
"跟狗",1
"跟眼",1
"跟精",1
"跟經",1
"跟裡",1
"跟計",1
"跟認",1
"跟負",1
"跟質",1
"跟鄉",1
"跟鄰",1
"跟金",1
"跟閨",1
"跟雙",1
"跟靠",1
"跨到",1
"跩的",1
"路但",1
"路如",1
"路已",1
"路很",1
"路怎",1
"路拉",1
"路時",1
"路的",1
"路結",1
"路給",1
"路而",1
"路費",1
"跳5",1
"跳停",1
"跳出",1
"跳喔",1
"跳裝",1
"跳那",1
"踏上",1
"踐它",1
"踝才",1
"踝的",1
"踩煞",1
"蹂躪",1
"蹟告",1
"躁快",1
"躇了",1
"躊躇",1
"躍感",1
"躪的",1
"身一",1
"身份",1
"身作",1
"身做",1
"身價",1
"身優",1
"身又",1
"身受",1
"身同",1
"身和",1
"身啦",1
"身單",1
"身女",1
"身將",1
"身對",1
"身影",1
"身很",1
"身後",1
"身是",1
"身有",1
"身正",1
"身無",1
"身爽",1
"身現",1
"身真",1
"身破",1
"身窮",1
"身結",1
"身經",1
"身而",1
"身貴",1
"身連",1
"身還",1
"身非",1
"躺在",1
"躺床",1
"車二",1
"車喔",1
"車壓",1
"車對",1
"車廂",1
"車或",1
"車房",1
"車接",1
"車教",1
"車有",1
"車甚",1
"車生",1
"車的",1
"車禍",1
"車程",1
"車要",1
"車逛",1
"車都",1
"車開",1
"軟化",1
"軼事",1
"較但",1
"較低",1
"較佳",1
"較偏",1
"較合",1
"較大",1
"較容",1
"較寬",1
"較少",1
"較恰",1
"較想",1
"較慘",1
"較懂",1
"較招",1
"較沒",1
"較無",1
"較熟",1
"較稍",1
"較積",1
"較舒",1
"較親",1
"較誰",1
"較輕",1
"較辛",1
"較適",1
"較長",1
"輔助",1
"輕了",1
"輕台",1
"輕就",1
"輕微",1
"輕時",1
"輕歲",1
"輕比",1
"輕被",1
"輩一",1
"輩可",1
"輩大",1
"輩帶",1
"輩常",1
"輩幾",1
"輩忤",1
"輩意",1
"輩甚",1
"輩真",1
"輩給",1
"輩聚",1
"輩聽",1
"輩要",1
"輩身",1
"輩逼",1
"輩那",1
"輩都",1
"輩開",1
"輪倖",1
"輪夜",1
"輪流",1
"輪班",1
"輯w",1
"輯是",1
"輯部",1
"輸不",1
"輸了",1
"輸給",1
"輸送",1
"輾過",1
"轉世",1
"轉化",1
"轉我",1
"轉捩",1
"轉的",1
"轉移",1
"轉過",1
"轉錄",1
"轉電",1
"辛勞",1
"辦事",1
"辦公",1
"辦名",1
"辦大",1
"辦後",1
"辦想",1
"辦膠",1
"辦補",1
"辨是",1
"辭上",1
"辭掉",1
"辯論",1
"辱現",1
"迎k",1
"近1",1
"近3",1
"近4",1
"近6",1
"近他",1
"近代",1
"近剛",1
"近去",1
"近又",1
"近大",1
"近小",1
"近有",1
"近板",1
"近母",1
"近熱",1
"近玩",1
"近畢",1
"近走",1
"近辦",1
"近這",1
"近遇",1
"近零",1
"迪卡",1
"迫在",1
"迫扣",1
"迫的",1
"迫長",1
"迫降",1
"述了",1
"述報",1
"述她",1
"述想",1
"迴圈",1
"追上",1
"追問",1
"追尋",1
"追我",1
"追著",1
"退伍",1
"退化",1
"退呀",1
"退讓",1
"退這",1
"送2",1
"送出",1
